name	DEN_1	DEN_2	BC	IDC	LBCC	ESS
YPL124W	0.15	0.0107022	18712.1	13	0.080899	1
YBR271W	0.666667	0.00968502	227.759	0.001	1.33594e-15	0
YDR363W-A	0.857143	0.110827	16.0292	13	4.55389	0
YDR427W	0.403077	0.0364683	2883.66	66	591.051	1
YFR052W	0.457471	0.0320625	4710.59	94	1891.52	1
YGR232W	0.535613	0.0289989	10148.3	74	1557.63	0
YLL022C	0.7	0.0245795	319.36	5	0.0101995	0
YBR273C	1	0.0224458	0	0.001	0	0
YDL042C	0.165242	0.0215175	22495.4	13	1.7507	0
YDR168W	0.466667	0.0681905	137.156	0.001	1.38393e-12	1
YJL036W	0.4	0.0350901	577.393	2	0.0028013	0
YKR010C	0.484848	0.0282901	1511.47	0.001	4.69403e-13	0
YLR152C	1	0.097479	0	0.001	0	0
YMR102C	0.277778	0.0391691	1048.69	0.001	6.85676e-13	0
YMR255W	0.357143	0.0332673	1298.44	3	0.0153355	0
YPR010C-A	0.472222	0.0305402	391.062	0.001	1.60649e-13	0
YBR275C	0.30303	0.0195226	3813.45	3	0.00453229	0
YDL230W	0.244444	0.0137931	2314.12	0.001	2.04746e-14	0
YLR019W	0.222222	0.0242477	4732.45	0.001	3.63543e-13	0
YNL216W	0.277778	0.0315506	4054.67	4	0.071427	1
YOR208W	0.25	0.0456846	423.812	0.001	4.61522e-13	0
YBR276C	1	0.4	0	0.001	0	0
YLR359W	0.4	0.0508772	5192.01	0.001	1.39151e-11	1
YBR277C	1	0.117647	0	0.001	0	0
YBR278W	0.266667	0.0113235	9112.36	14	0.109625	0
YIL006W	0.666667	0.130468	149.952	0.001	2.89649e-11	0
YKL011C	0.305556	0.0477665	1614.54	0.001	2.56821e-12	0
YLR181C	0.666667	0.137255	88.3315	0.001	2.08995e-11	0
YBR279W	0.397436	0.0414324	1354.9	20	12.6948	0
YOL145C	0.233333	0.0129867	10714.3	15	0.239999	0
YNL141W	0.4	0.216667	528.236	0.001	4.65646e-10	0
YBR281C	0.333333	0.0261249	2823.22	1	0.000438373	0
YNL191W	0.666667	0.197802	31.7812	1	0.0324342	0
YBR282W	0.666667	0.0891266	47.0313	7	0.678607	0
YIL162W	0.333333	0.0539394	676.427	0.001	1.90864e-12	0
YLR311C	0.666667	0.042782	336.007	0.001	7.50412e-13	1
YPL234C	0.272727	0.0411444	2860.91	0.001	2.23601e-12	0
YPR028W	0.232804	0.0439951	8281.74	0.001	7.2232e-12	0
YBR284W	0.5	0.116643	5067.29	0.001	4.69007e-10	0
YDL238C	1	0.5	0	0.001	0	0
YMR138W	0.333333	0.014812	6479.04	3	0.0028068	0
YBR285W	0.666667	0.298462	310.838	0.001	1.64436e-09	0
YIL049W	0.666667	0.0623886	614.452	0.001	6.20608e-12	0
YBR286W	0.5	0.05625	1679	0.001	8.40446e-12	0
YPL200W	0.666667	0.25	14.1049	0.001	3.67314e-11	0
YGR261C	0.466667	0.0754808	423.851	7	2.20221	0
YJL024C	1	0.0947581	0	6	0	0
YPL016W	0.25	0.0270207	5976.45	38	43.7037	1
YPL195W	0.428571	0.0696444	602.47	10	6.07441	0
YFL049W	0.571429	0.0671369	5433.94	6	13.6262	0
YHL025W	0.388889	0.0453116	1292.89	20	16.9557	0
YPR034W	0.7	0.04095	137.731	18	1.58111	1
YEL036C	0.333333	0.117184	9162.3	12	995.186	0
YGL012W	1	0.263784	0	0.001	0	0
YPL087W	1	0.280075	0	0.001	0	0
YPL132W	0.5	0.217054	269.185	0.001	2.98741e-10	0
YBR291C	0.5	0.088172	185.121	0.001	5.59436e-12	0
YHR096C	0.285714	0.0452451	10765.8	0.001	1.28903e-11	0
YGR174C	0.285714	0.0733147	1257.51	0.001	1.03803e-11	0
YIL030C	0.5	0.108262	134.798	0.001	9.25893e-12	0
YBR296C	0.4	0.136197	10105.2	0.001	1.39084e-09	0
YLR137W	1	0.4	0	0.001	0	0
YML089C	1	0.4	0	0.001	0	0
YDR284C	0.333333	0.0885246	538.378	0.001	1.1021e-11	0
YGR041W	0.4	0.0857143	8857.78	0.001	1.91248e-10	0
YNL008C	0.4	0.00925215	2343.6	0.001	6.86933e-15	0
YBR299W	1	0.4	0	0.001	0	0
YBR301W	1	0.0224458	0	0.001	0	0
YLR237W	0.4	0.0963415	522.547	0.001	1.80069e-11	0
YOR192C	1	0.257576	0	0.001	0	0
YPR063C	1	0.257576	0	0.001	0	0
YCL004W	1	0.321429	0	0.001	0	1
YCL007C	1	0.166667	0	0.001	0	0
YJL172W	0.5	0.0528559	928.634	0.001	3.62401e-12	0
YLR119W	0.5	0.0224233	836.441	1	0.000105731	0
YPL065W	1	0.0760784	0	1	0	0
YCL009C	0.4	0.0288228	756.023	1	0.000208708	0
YER094C	0.6	0.0448861	566.692	35	59.1768	1
YCL011C	0.196078	0.0209411	7951.69	0.001	2.99839e-13	0
YDL084W	0.380952	0.0546985	403.056	3	0.0371108	1
YDR120C	0.5	0.0538721	475.178	0.001	2.00115e-12	0
YHR167W	0.666667	0.141304	171.362	3	1.22973	0
YML062C	0.733333	0.0202754	617.18	6	0.0165214	0
YMR216C	0.197802	0.0355873	3365.52	0.001	1.06773e-12	0
YNL139C	0.444444	0.0162257	3768.02	9	0.0846208	0
YNL253W	0.5	0.0706605	47.5324	0.001	5.92471e-13	0
YPR161C	0.179487	0.0430464	1832.51	1	0.00112934	1
YIL104C	0.4	0.0699383	1967.25	1	0.0188269	1
YCL016C	0.333333	0.12439	5366.4	1	0.42826	0
YGR020C	0.352381	0.0145667	10309.6	35	7.01293	0
YHL023C	0.333333	0.0268524	2980.63	0.001	5.16556e-13	0
YLR123C	1	0.333333	0	0.001	0	0
YPL135W	0.666667	0.0263476	239.064	0.001	7.68048e-14	0
YDL116W	0.127731	0.0170918	45031.4	27	9.66178	0
YDR080W	0.363636	0.0440252	3838.19	12	9.06028	0
YHR070W	0.4	0.0300975	51.342	0.001	1.68521e-14	1
YLL010C	0.666667	0.0359941	67.2939	1	7.53024e-05	0
YLR247C	0.244444	0.024799	1172.49	0.001	1.08398e-13	0
YLR248W	0.285714	0.0113157	3219.84	0.001	1.50829e-14	0
YNL230C	0.1	0.0134203	27488.7	5	0.0111457	0
YPL139C	0.345455	0.0211024	6399.83	19	3.00712	0
YCL019W	0.5	0.192308	15220.6	0.001	1.04085e-08	0
YDR261W-A	0.666667	0.4	5050	0.001	8.61867e-08	0
YDR261W-B	1	0.4	0	0.001	0	0
YHR189W	0.666667	0.0484848	5705.78	0.001	2.10207e-11	0
YCL020W	1	0.666667	0	0.001	0	0
YCL023C	0.666667	0.0271682	156.105	0.001	5.66984e-14	0
YML008C	0.2	0.0176996	6099.61	0.001	1.19726e-13	0
YDL232W	0.345029	0.057295	3297.2	14	33.6397	1
YIR038C	0.108225	0.0328834	29804.2	0.001	3.77147e-12	0
YJR095W	0.666667	0.188462	228.863	0.001	1.92475e-10	1
YPL265W	0.333333	0.075056	1063.17	0.001	1.12467e-11	0
YCL026C-A	0.333333	0.0125317	3693.86	0.001	3.03668e-14	0
YCR048W	0.5	0.0392544	133.052	0.001	1.57959e-13	0
YLR177W	0.5	0.0570028	140.011	0.001	7.39123e-13	0
YDR072C	0.666667	0.0361492	154.417	0.001	1.75791e-13	0
YER090W	0.4	0.0381291	347.795	1	0.000294042	0
YER149C	0.222222	0.0206175	9273.29	2	0.00297888	0
YGR070W	0.666667	0.0355034	112.553	0.001	1.19219e-13	0
YIL159W	0.228571	0.0129217	8212.48	0.001	5.2333e-14	0
YIR014W	0.5	0.0296254	626.667	0.001	2.41359e-13	0
YJL153C	0.192308	0.0176925	7055.65	0.001	1.32949e-13	0
YJR030C	0.4	0.0255719	3794.11	0.001	6.48962e-13	0
YKL092C	0.4	0.0324561	635.713	0.001	2.82168e-13	0
YKL105C	1	0.0381914	0	0.001	0	0
YKL202W	1	0.0381914	0	0.001	0	0
YKR023W	1	0.0381914	0	0.001	0	0
YKR049C	1	0.0381914	0	0.001	0	0
YKR101W	0.392857	0.0237431	1518.47	5	0.0236975	0
YMR103C	1	0.0381914	0	0.001	0	0
YMR140W	0.666667	0.0255617	555.208	0.001	1.58025e-13	0
YMR156C	0.5	0.0306323	260.044	0.001	1.14481e-13	0
YMR265C	0.666667	0.0370221	169.529	0.001	2.12324e-13	0
YNL267W	0.5	0.0286742	620.718	0.001	2.09812e-13	1
YNL291C	0.666667	0.036853	243.146	0.001	2.98998e-13	0
YNR064C	0.254545	0.0155476	3985.77	0.001	5.92835e-14	0
YOL046C	0.666667	0.0170983	1187.82	0.001	6.76823e-14	0
YOR155C	0.466667	0.0177884	872.217	0.001	4.07548e-14	0
YPL156C	0.666667	0.0291564	247.509	0.001	1.19244e-13	0
YPL224C	0.666667	0.0372671	192.276	0.001	2.4725e-13	0
YPR008W	0.4	0.0281806	800.613	0.001	2.01967e-13	0
YPR023C	0.363636	0.0139222	5327.52	21	0.67403	0
YPR160C-A	1	0.0381914	0	0.001	0	0
YEL021W	0.5	0.0301055	19.604	0.001	8.05193e-15	0
YCL029C	0.380952	0.0567749	389.588	16	6.31628	0
YER016W	0.5	0.0453876	234.044	7	0.170337	1
YCL030C	0.333333	0.0444875	49.5155	0.001	6.46505e-14	0
YOL082W	0.126482	0.0144839	18615.3	0.001	1.03618e-13	0
YDL016C	1	0.0660661	0	0.001	0	1
YDR309C	0.248366	0.0301491	6124.82	0.001	1.25684e-12	0
YER040W	0.236364	0.0157098	4356.59	0.001	6.27208e-14	0
YER047C	0.227273	0.0213595	4275.13	0.001	2.02236e-13	0
YHR061C	0.351648	0.0284532	2448.04	0.001	5.64228e-13	0
YKL061W	0.266667	0.0203104	6601.69	0.001	2.9957e-13	0
YKR020W	0.5	0.0425926	800.901	3	0.0355835	0
YNL086W	0.19697	0.0241139	4586	0.001	3.05423e-13	0
YOL043C	0.5	0.0350536	317.736	0.001	2.39864e-13	0
YPR051W	0.666667	0.0609756	1028.63	2	0.0758376	0
YPR075C	1	0.0660661	0	0.001	0	0
YPR076W	1	0.0660661	0	0.001	0	0
YPR193C	0.4	0.0189675	2543.39	0.001	1.31677e-13	0
YCL033C	1	0.091133	0	0.001	0	0
YCL035C	0.5	0.035196	378.123	0.001	2.90119e-13	0
YKL198C	0.153846	0.0193509	3701	0.001	7.98385e-14	0
YCL036W	1	0.0380503	0	0.001	0	0
YLR263W	0.181818	0.0377187	6819.47	2	0.0200773	0
YPR088C	0.152381	0.0265409	23133.3	22	18.6252	1
YHR178W	0.133333	0.0278632	17853.1	0.001	1.43476e-12	0
YMR009W	0.4	0.0527778	1783.97	0.001	5.53672e-12	0
YCL046W	0.4	0.0576587	424.292	0.001	1.87579e-12	0
YDR516C	0.466667	0.0105428	3535.48	0.001	2.03831e-14	0
YKL056C	0.24359	0.0332779	11447.6	1	0.00341978	0
YML099C	0.244444	0.0390099	3327.05	8	0.964298	0
YPL126W	0.208333	0.0349679	2617.76	16	3.33985	1
YCL042W	1	0.163025	0	0.001	0	0
YER189W	1	0.133333	0	0.001	0	0
YLR354C	0.222222	0.0205839	1731.39	0.001	6.90706e-14	0
YCL044C	1	0.127731	0	0.001	0	0
YGL115W	0.155172	0.0255387	17934.9	18	6.90436	0
YPL208W	0.4	0.0804878	166.523	0.001	2.79546e-12	0
YCL049C	1	0.0536585	0	0.001	0	0
YCL050C	0.666667	0.00981844	1137.33	0.001	7.04636e-15	0
YJR106W	1	0.209524	0	0.001	0	0
YCL054W	0.4	0.0426529	588.045	0.001	7.78515e-13	1
YGR103W	0.215152	0.0158381	15037.7	13	0.447268	1
YKR081C	0.221961	0.0220434	12298.9	0.001	6.44547e-13	1
YNL154C	0.227273	0.0433705	5134.91	2	0.033033	0
YOR310C	0.5	0.0575377	109.77	13	1.32159	1
YGL036W	0.666667	0.0984615	37.8223	0.001	2.36986e-12	0
YNL196C	0.5	0.0178928	1082.18	0.001	5.546e-14	0
YCL056C	0.4	0.0769231	10212.1	0.001	1.43022e-10	0
YDL157C	1	0.4	0	0.001	0	0
YNL100W	1	0.4	0	0.001	0	0
YCL058C	1	0.333333	0	0.001	0	0
YDL166C	0.5	0.0722674	83.8158	0.001	1.14305e-12	1
YDR299W	0.30303	0.0308028	1582.84	0.001	4.31802e-13	1
YDR324C	0.377778	0.0382427	851.911	14	1.88891	1
YDR457W	0.4	0.0541932	151.098	0.001	5.21313e-13	0
YER127W	0.285714	0.0238166	2446.83	2	0.00179946	1
YGR145W	0.454545	0.0341057	5644.71	0.001	3.47158e-12	1
YJL109C	0.266667	0.0318995	1359.09	27	7.38662	1
YKR060W	0.6	0.0524444	370.822	4	0.107719	0
YLR197W	0.279412	0.0285602	2136.03	19	2.7237	1
YNL308C	0.166667	0.0217393	5542.69	0.001	2.06326e-13	1
YPL217C	0.428571	0.0398258	460.29	0.001	4.96265e-13	1
YCL061C	0.333333	0.0486501	475.799	1	0.000888459	0
YNL273W	0.4	0.062468	412.616	2	0.020106	0
YCL063W	0.222222	0.00957535	15727.5	0.001	2.93809e-14	0
YER150W	1	0.222222	0	0.001	0	0
YJL043W	1	0.222222	0	0.001	0	0
YPL005W	0.666667	0.117647	64.4471	0.001	8.2307e-12	0
YNL056W	0.333333	0.0475257	375.698	2	0.00511119	0
YCL065W	1	1	0	0.001	0	0
YLR374C	1	1	0	0.001	0	0
YCL069W	0.5	0.089599	827.28	0.001	2.66585e-11	0
YCR075C	0.5	0.0926829	167.297	0.001	6.17246e-12	0
YCL076W	1	0.5	0	0.001	0	0
YOR209C	0.5	0.0085558	5152.41	0.001	1.38046e-14	0
YOR241W	1	0.2	0	0.001	0	0
YNL166C	0.638889	0.038702	1237.68	0.001	1.77405e-12	0
YCR003W	1	0.5	0	0.001	0	0
YIR039C	0.5	0.0471154	5186.6	0.001	1.27792e-11	0
YLR253W	1	0.5	0	0.001	0	0
YPL245W	0.5	0.0479836	118.733	0.001	3.14712e-13	0
YCR007C	0.4	0.0184629	1853.91	0.001	8.61677e-14	0
YGL060W	0.21978	0.0135677	4502.91	0.001	3.35356e-14	0
YMR232W	0.333333	0.0180408	1098.29	0.001	3.87806e-14	0
YNL055C	0.126316	0.023397	6489.29	0.001	2.45639e-13	0
YOR232W	0.152632	0.0248511	11750.2	6	0.14775	1
YCR010C	0.5	0.104036	969.225	0.001	5.67703e-11	0
YFL055W	0.666667	0.216374	216.769	0.001	3.16759e-10	0
YGL098W	0.5	0.112554	354.705	1	0.0284631	1
YEL031W	0.4	0.149698	653.941	0.001	1.31361e-10	0
YJL110C	0.321429	0.0101586	2933.44	0.001	1.00414e-14	0
YOL085C	1	0.192308	0	0.001	0	0
YCR015C	1	0.25	0	0.001	0	0
YDL231C	1	0.5	0	0.001	0	0
YEL053C	1	0.466667	0	2	0	0
YCR021C	0.25	0.0207337	4118.04	0.001	1.90254e-13	0
YJL068C	0.4	0.0629685	502.201	0.001	3.15814e-12	0
YKL220C	0.666667	0.176471	36.4376	0.001	2.35585e-11	0
YCR022C	0.666667	0.0188473	678.464	0.001	5.70729e-14	0
YCR023C	0.666667	0.4	5050	0.001	8.61867e-08	0
YMR075C-A	1	0.666667	0	0.001	0	0
YMR075W	0.5	0.0739796	10469	8	80.2771	0
YCR024C	1	0.168168	0	0.001	0	0
YCR027C	0.5	0.0660486	69.5778	0.001	6.62056e-13	0
YNR065C	0.4	0.0686642	1568.03	0.001	1.39423e-11	0
YJR144W	0.205128	0.0297222	2464.14	0.001	3.94468e-13	0
YJR126C	0.666667	0.0306845	162.232	0.001	9.58789e-14	0
YMR132C	1	0.2	0	0.001	0	0
YHR007C	0.27619	0.0841629	4148.73	0.001	5.74919e-11	1
YOR049C	0.333333	0.0227342	3031.14	0.001	2.699e-13	0
YCR035C	0.666667	0.0107065	4695.1	33	1.47806	1
YGR095C	0.457516	0.0200582	4605.17	51	45.2409	1
YNL232W	0.679487	0.020239	1444.29	27	3.24106	1
YOL021C	0.444444	0.0184013	5982.48	52	42.8652	1
YCR036W	1	0.183007	0	0.001	0	0
YGL153W	0.183007	0.0197724	14113.3	2	0.00315808	0
YDR532C	0.333333	0.0291288	2751.06	0.001	6.60194e-13	1
YCR039C	1	0.127731	0	0.001	0	1
YMR043W	0.272727	0.0275357	1929.57	10	0.302534	1
YCR041W	0.333333	0.00960155	5119.74	0.001	1.45041e-14	0
YJL031C	0.5	0.141667	273.937	5	6.89606	1
YML114C	0.666667	0.161943	4.37578	10	2.0064	1
YCR044C	0.666667	0.0305887	320.568	0.001	1.871e-13	0
YCR045C	1	0.4	0	0.001	0	0
YOR348C	0.4	0.133333	6948.94	0.001	8.78484e-10	0
YCR046C	0.333333	0.0596491	6945.54	15	98.9178	0
YCR047C	0.666667	0.285714	479.677	0.001	2.13101e-09	0
YLR339C	0.5	0.333333	5495.58	0.001	3.39233e-08	1
YCR050C	1	0.0617284	0	0.001	0	0
YCR054C	0.666667	0.0726073	74.9847	0.001	1.38932e-12	1
YDR365C	0.130435	0.0236799	8989.97	0.001	3.68698e-13	1
YGL171W	0.6	0.0110087	2083.42	0.001	1.83598e-14	1
YGR128C	1	0.0576178	0	9	0	1
YGR135W	0.469697	0.0364446	893.191	30	19.9828	0
YGR154C	0.666667	0.0403504	52.7353	0.001	9.31968e-14	0
YGR210C	0.4	0.0247113	2052.98	0.001	3.06217e-13	0
YHR196W	0.146199	0.0227968	2872.82	11	0.150983	1
YKL099C	1	0.0717087	0	4	0	1
YLR129W	0.866667	0.0452927	14.4637	13	0.115898	1
YNR043W	1	0.0947115	0	0.001	0	1
YNR054C	1	0.0744186	0	1	0	1
YOL038W	0.397436	0.0269617	7156.79	29	36.658	1
YOR078W	0.333333	0.0371533	8242.12	3	0.141342	0
YCR059C	0.5	0.00829512	10099	0.001	2.39077e-14	0
YDR400W	1	0.5	0	0.001	0	0
YJL160C	1	0.5	0	0.001	0	0
YCR060W	1	0.5	0	0.001	0	0
YHR034C	0.5	0.0597229	5305.52	1	0.033749	0
YDL035C	0.666667	0.0602564	230.299	0.001	2.02402e-12	0
YER001W	1	0.105072	0	0.001	0	0
YHR103W	0.4	0.0285155	3599.91	0.001	9.52087e-13	0
YIL134W	0.666667	0.0837438	160.975	0.001	5.2781e-12	0
YLR138W	0.4	0.038245	1232.36	0.001	1.05462e-12	0
YMR243C	0.222222	0.0526316	2539.51	0.001	4.33035e-12	0
YNL318C	0.666667	0.0952381	139.241	0.001	7.63693e-12	0
YNR066C	0.666667	0.0226834	1264.86	0.001	2.23246e-13	0
YOR266W	0.4	0.0414764	10602.4	0.001	1.25507e-11	0
YPR058W	0.5	0.0774194	943.359	0.001	1.69451e-11	0
YCR063W	0.666667	0.115288	167.244	0.001	1.9697e-11	0
YDR408C	0.5	0.0281008	1001.26	0.001	3.12169e-13	0
YGL058W	0.2	0.05189	7496.14	2	0.0869545	0
YLR032W	1	0.112554	0	0.001	0	0
YCR067C	0.666667	0.0769231	132.339	0.001	3.08905e-12	0
YNL171C	0.5	0.00824439	7310.27	0.001	1.68864e-14	0
YCR068W	0.5	0.124959	311.424	0.001	3.79663e-11	0
YER019W	0.4	0.0302767	1748.06	0.001	5.87557e-13	0
YCR071C	0.666667	0.0740056	12.0462	14	0.661	0
YCR072C	0.583333	0.023501	1116.39	1	0.000198645	1
YER126C	0.426877	0.0356967	3457.23	9	1.74692	1
YGR245C	0.473684	0.0400265	1050.28	0.001	1.27699e-12	1
YIL051C	0.5	0.0171748	4232.84	0.001	1.84146e-13	1
YCR076C	0.285714	0.0192545	1950.07	0.001	7.65791e-14	0
YDL216C	0.428571	0.0854545	1055.75	4	1.54421	0
YDR141C	0.4	0.0270659	497.879	0.001	1.06874e-13	1
YGL143C	0.666667	0.105314	28.409	0.001	2.32975e-12	0
YIL154C	0.5	0.0346734	198.986	0.001	1.43806e-13	0
YMR002W	0.5	0.0921986	388.659	0.001	1.40422e-11	0
YNR027W	1	0.1266	0	0.001	0	0
YNR053C	0.280702	0.0219349	6546.75	0.001	4.25413e-13	1
YGL062W	0.166667	0.0272926	642.651	0.001	5.94297e-14	0
YMR277W	0.666667	0.103659	32.6314	0.001	2.51169e-12	1
YNL014W	0.218182	0.0370705	333.434	0.001	1.37386e-13	0
YOR323C	0.666667	0.087585	11.6088	0.001	4.55422e-13	0
YPL160W	0.5	0.0324122	75.3668	0.001	4.15895e-14	1
YOR023C	0.25	0.0407808	4301.59	2	0.0237947	0
YDL105W	0.277778	0.0339341	10820.7	1	0.00398564	1
YJL156C	1	0.125541	0	0.001	0	1
YLR313C	0.285714	0.052381	334.279	0.001	7.1901e-13	0
YNL021W	0.305556	0.0564426	1669.92	6	1.11858	0
YPL220W	0.5	0.00739721	2273.75	0.001	3.40395e-15	0
YPL258C	0.0602537	0.0115774	27906.8	0.001	3.02089e-14	0
YCR086W	0.12	0.0225365	21633.6	5	0.0837083	0
YDL214C	0.285714	0.0430612	1486.9	0.001	1.46069e-12	0
YDR061W	0.666667	0.0857143	37.6957	0.001	1.35648e-12	0
YER106W	0.666667	0.0346737	72.5087	4	0.00447175	1
YFL008W	0.186667	0.0301568	9752.58	12	2.60178	1
YGL175C	0.666667	0.0189081	215.865	0.001	1.83942e-14	0
YHR152W	0.116959	0.0180616	32469.3	0.001	4.0414e-13	0
YKL077W	1	0.12	0	0.001	0	0
YOR281C	0.5	0.0186561	838.216	0.001	5.07698e-14	1
YCR087C-A	0.4	0.0100414	2397.81	0.001	9.75093e-15	0
YKR092C	0.25	0.066358	814.875	0.001	3.95007e-12	0
YLR265C	0.333333	0.0681004	378.56	1	0.00271401	0
YCR087W	0.333333	0.0216946	502.423	0.001	3.70986e-14	0
YDR425W	0.361111	0.0511244	5924.03	1	0.0146141	0
YDR444W	0.666667	0.0533803	21.8622	0.001	1.18338e-13	0
YLL031C	0.666667	0.104637	5212.63	0.001	4.16582e-10	1
YOL089C	1	0.111111	0	0.001	0	0
YOR367W	1	0.0504699	0	0.001	0	0
YPL008W	0.666667	0.0993571	122.49	0.001	7.95801e-12	0
YPL019C	0.4	0.0354023	1675.16	0.001	1.05255e-12	0
YCR091W	0.666667	0.128538	8.43634	0.001	1.53529e-12	0
YNR058W	0.222222	0.0501627	850.504	0.001	1.19671e-12	0
YDR376W	0.666667	0.208995	162.321	0.001	2.06455e-10	1
YIL038C	0.318681	0.0298228	3057.99	35	33.0515	0
YGL090W	0.218182	0.0268509	2591.34	9	0.214243	0
YHL029C	1	0.4	0	1	0	0
YNL099C	0.333333	0.0560832	420.519	3	0.0374421	0
YCR097W	1	0.357143	0	0.001	0	0
YJL184W	0.333333	0.0857809	891.051	2	0.128657	1
YGR203W	0.380952	0.0411802	1058.24	0.001	1.15934e-12	0
YIL059C	0.666667	0.0169453	198.862	0.001	1.09311e-14	0
YIL110W	0.5	0.0168331	409.368	0.001	1.6434e-14	0
YCR101C	0.5	0.0508366	2052.56	0.001	6.85441e-12	0
YGR216C	0.5	0.126154	131.52	0.001	1.66557e-11	1
YCR105W	1	0.266667	0	0.001	0	0
YJL096W	0.5	0.2	10189	0.001	8.15117e-09	0
YOR114W	0.5	0.00678974	3075.16	0.001	3.26776e-15	0
YDL001W	0.333333	0.0497738	1377.92	0.001	2.81907e-12	0
YDR207C	0.175824	0.015291	10522.9	18	0.589896	0
YMR079W	0.666667	0.153846	38.2716	0.001	1.42933e-11	1
YDL076C	0.333333	0.0421556	3407.43	27	70.6021	0
YER092W	0.6	0.0268336	752.825	0.001	2.34187e-13	0
YFL013C	0.4	0.013668	4925.01	4	0.00440016	0
YGL150C	0.5	0.0470816	192.832	4	0.0303205	1
YDL003W	0.571429	0.0560396	2648.6	14	40.9584	1
YDR180W	0.6	0.0582751	1891.44	5	1.636	1
YER147C	0.666667	0.30303	46.2517	1	0.260005	1
YIL026C	0.472222	0.0445476	783.065	14	3.99602	1
YJL074C	0.152174	0.026722	8575.86	12	1.14984	1
YER157W	0.346154	0.018663	5542.11	17	1.14344	1
YDL006W	0.254545	0.0314915	2628.07	0.001	6.57924e-13	0
YFR010W	0.75	0.0714319	84.144	42	121.731	0
YLR102C	0.490909	0.0565295	832.753	24	57.7102	0
YDL011C	0.666667	0.179487	14.1337	0.001	9.77912e-12	0
YEL023C	0.333333	0.0347202	3657.86	0.001	1.77189e-12	0
YDL012C	0.222222	0.0569835	13025.8	0.001	3.05204e-11	0
YDR151C	1	0.222222	0	0.001	0	1
YFR047C	0.5	0.0184848	5126.37	0.001	2.99253e-13	0
YHR032W	0.666667	0.145882	120.388	0.001	3.63498e-11	0
YIL172C	1	0.222222	0	0.001	0	0
YJL065C	0.5	0.0202267	4715.46	0.001	3.94632e-13	0
YGR159C	0.333333	0.0326426	372.787	3	0.00380926	1
YHR072W-A	0.9	0.0766542	6.21476	7	0.0662375	1
YKL078W	0.30303	0.0305985	280.915	2	0.000596969	1
YDR173C	0.666667	0.0523609	289.392	6	0.313241	0
YFR057W	1	0.0617284	0	0.001	0	0
YGR059W	0.5	0.0492682	209.152	1	0.000616167	0
YGR099W	0.4	0.0174714	2815.76	0.001	1.04945e-13	1
YHR184W	0.4	0.0249295	5359.07	0.001	8.27944e-13	0
YHR185C	0.4	0.0297517	156.486	0.001	4.90441e-14	0
YIL041W	1	0.0617284	0	0.001	0	0
YJR089W	0.466667	0.0389305	1896	5	0.254049	1
YKL039W	1	0.0617284	0	0.001	0	0
YLR134W	0.19697	0.0180554	11004.6	0.001	2.30357e-13	0
YLR231C	1	0.0617284	0	0.001	0	0
YLR331C	0.666667	0.0251309	857.189	0.001	2.27938e-13	0
YLR421C	0.602564	0.037546	806.683	23	11.7529	0
YNR048W	0.666667	0.0108153	806.432	0.001	7.35574e-15	0
YOL091W	0.285714	0.0285293	1951.4	0.001	3.69356e-13	0
YOR006C	0.666667	0.0571819	630.806	0.001	4.49614e-12	0
YOR214C	0.666667	0.0605348	5050	0.001	4.52086e-11	0
YOR313C	1	0.0617284	0	0.001	0	0
YPL218W	0.244444	0.0232866	3473.03	6	0.0539222	1
YDL019C	0.7	0.0214064	360.835	0.001	5.30376e-14	0
YDL022W	1	0.0656028	0	0.001	0	0
YDL023C	1	0.333333	0	0.001	0	0
YDL024C	1	0.192308	0	0.001	0	0
YEL017W	0.192308	0.0183556	18243	0.001	3.98259e-13	0
YGR016W	0.5	0.089899	111.635	0.001	3.64579e-12	0
YHR009C	0.4	0.0248972	682.42	0.001	1.04886e-13	1
YLR002C	0.439394	0.0337308	5425.84	0.001	3.08624e-12	1
YOR294W	0.242424	0.0321225	6096.24	0.001	1.57353e-12	1
YDL026W	1	0.052439	0	0.001	0	0
YDL027C	1	0.0422347	0	0.001	0	0
YER018C	0.6	0.0540541	200.791	11	1.36895	1
YGL093W	1	0.0806738	0	0.001	0	1
YIR010W	0.666667	0.0885886	104.815	2	0.0344298	1
YJR112W	0.228758	0.0200264	5937.95	6	0.0471926	1
YKL042W	0.363636	0.0364208	789.71	13	1.11011	1
YKL089W	0.666667	0.0392405	360.222	9	0.415092	1
YOL069W	0.168091	0.030391	7772.55	25	17.4145	1
YOR257W	0.361111	0.0507026	932.796	6	0.480842	1
YOR373W	0.466667	0.0368053	418.429	4	0.0229325	1
YFL016C	0.140152	0.0163164	11082.1	0.001	1.10084e-13	0
YJR029W	0.666667	0.064129	34.3582	0.001	3.87399e-13	0
YKL211C	0.333333	0.0557424	136.111	1	0.000438038	0
YLR309C	0.285714	0.028064	1502.66	0.001	2.66313e-13	0
YDL044C	0.222222	0.0439604	1620.54	1	0.00134491	0
YDR421W	1	0.153333	0	0.001	0	0
YDR485C	0.5	0.054626	534.019	7	0.815489	0
YML104C	0.5	0.0265347	5224.44	0.001	1.29498e-12	0
YDL031W	0.563636	0.0409169	205.848	0.001	3.25204e-13	1
YDL036C	0.666667	0.0507112	253.023	0.001	1.11554e-12	0
YDL037C	1	0.0196456	0	0.001	0	0
