name	DEN_1	DEN_2	BC	IDC	LBCC	ESS
YKL028W	0.5556	0.0802	1700.3863	24.0000	540.3571	1
YLR005W	0.5619	0.1391	3910.4448	105.0000	951538.0561	1
YOR299W	0.1000	0.0547	32821.4209	0.0010	0.0000	0
YPL122C	0.6538	0.0587	2309.2858	100.0000	17950.6709	1
YPR025C	0.4833	0.0254	9246.5240	87.0000	1222.7829	1
YPR056W	0.6026	0.0831	6765.9893	70.0000	66685.4104	1
YDL110C	0.4000	0.0614	4930.6163	1.0000	0.0280	0
YKL015W	0.6667	0.2500	256.0155	0.0010	0.0000	0
YLR125W	0.3333	0.0289	10866.9536	0.0010	0.0000	0
YOR078W	0.6044	0.2385	10410.5037	12.0000	35183.3839	0
YDL112W	0.5000	0.2539	2473.9733	0.0010	0.0000	0
YDR075W	0.6667	0.1818	94.3456	0.0010	0.0000	0
YDL114W	0.5000	0.3571	4860.7393	0.0010	0.0000	0
YDL123W	0.7000	0.4766	8544.8756	0.0010	0.0000	0
YDR348C	0.6667	0.3333	853.4742	0.0010	0.0000	0
YLR040C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YDL115C	1.0000	0.5524	0.0000	1.0000	0.0000	0
YDR335W	0.2424	0.0149	22489.0953	0.0010	0.0000	0
YGL092W	0.2464	0.0258	25352.4091	28.0000	61.1125	1
YGL100W	0.7000	0.0890	661.5919	9.0000	21.1630	0
YGL179C	1.0000	0.1333	0.0000	0.0010	0.0000	0
YGL263W	0.6667	0.1231	209.4787	0.0010	0.0000	0
YHR033W	0.6667	0.0608	1188.4499	0.0010	0.0000	0
YJL090C	0.4000	0.0915	1598.0795	2.0000	0.3579	1
YJR042W	0.4872	0.0252	4137.0407	22.0000	8.6969	1
YKL057C	0.3187	0.0335	14266.5195	17.0000	28.0232	0
YKR082W	0.7143	0.0186	200.7618	15.0000	0.0580	0
YOL014W	0.5000	0.5050	782.0856	0.0010	0.0000	0
YOR180C	0.4000	0.0567	1699.5212	0.0010	0.0000	0
YOR294W	0.4000	0.3150	4985.2507	0.0010	0.0000	1
YPL091W	0.6667	0.0842	201.7865	0.0010	0.0000	0
YDL118W	0.6667	0.0193	1637.8904	0.0010	0.0000	0
YMR305C	0.6667	0.0195	938.3938	0.0010	0.0000	0
YDL125C	0.6667	0.0075	2473.9154	0.0010	0.0000	0
YKL213C	0.6667	0.0920	272.0309	0.0010	0.0000	0
YDL127W	0.3333	0.0154	9705.3960	4.0000	0.0116	0
YPL031C	0.0996	0.0666	32456.8544	28.0000	1396.4094	0
YDL128W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YKL102C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YDL129W	0.6667	0.1663	571.7838	0.0010	0.0000	0
YDR367W	0.6667	0.7442	4542.0000	0.0010	0.0000	1
YDR399W	0.6667	0.1186	2184.8676	0.0010	0.0000	0
YJL208C	0.6667	0.7442	4542.0000	0.0010	0.0000	0
YJL210W	0.5000	0.1266	2909.2895	0.0010	0.0000	0
YJR012C	1.0000	0.7602	0.0000	0.0010	0.0000	1
YJR108W	0.5000	0.0828	7252.2589	0.0010	0.0000	0
YJR144W	1.0000	0.7602	0.0000	0.0010	0.0000	0
YLR051C	0.5000	0.0347	6526.1211	0.0010	0.0000	1
YLR287C	0.6667	0.4461	497.1217	0.0010	0.0000	0
YDL131W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YLR427W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YDR054C	0.4286	0.0322	8528.7370	24.0000	54.4204	1
YDR274C	1.0000	0.1691	0.0000	0.0010	0.0000	0
YDR285W	0.3333	0.0531	3985.5060	4.0000	0.6747	0
YGL249W	0.5000	0.1133	448.7749	0.0010	0.0000	0
YLR079W	0.7000	0.0627	658.0020	0.0010	0.0000	0
YLR100W	0.6667	0.1286	1456.6481	0.0010	0.0000	1
YLR368W	0.2222	0.0643	15393.3925	0.0010	0.0000	0
YMR052W	0.2222	0.0064	22169.5759	2.0000	0.0001	0
YMR273C	0.5333	0.0649	1156.6689	0.0010	0.0000	0
YPR040W	0.2500	0.0717	5955.5984	0.0010	0.0000	1
YDL135C	0.4000	0.0985	448.9844	0.0010	0.0000	0
YNL176C	0.5000	0.0082	2721.3104	0.0010	0.0000	0
YDL137W	0.6667	0.2947	89.1610	0.0010	0.0000	0
YDR007W	0.5000	0.0241	5379.1531	0.0010	0.0000	0
YJL186W	1.0000	0.1429	0.0000	0.0010	0.0000	0
YLL015W	0.6667	0.0559	1386.7092	0.0010	0.0000	0
YLR313C	0.3333	0.0768	1714.3489	0.0010	0.0000	0
YMR035W	0.5000	0.0906	4863.3348	3.0000	4.4197	0
YPL145C	1.0000	0.1429	0.0000	0.0010	0.0000	0
YPR023C	1.0000	0.1429	0.0000	0.0010	0.0000	0
YPR077C	1.0000	0.1429	0.0000	0.0010	0.0000	0
YPR079W	1.0000	0.1429	0.0000	0.0010	0.0000	0
YGL130W	1.0000	0.2250	0.0000	3.0000	0.0000	1
YKR062W	0.8333	0.1748	73.9317	8.0000	29.4670	1
YMR201C	0.2889	0.0664	8627.9566	19.0000	333.0733	0
YNL266W	0.5000	0.0113	2148.4114	0.0010	0.0000	0
YPL228W	1.0000	0.2250	0.0000	3.0000	0.0000	1
YDL143W	0.4615	0.0811	4305.4254	21.0000	795.0942	1
YDR212W	0.6667	0.1025	2794.4865	21.0000	1905.9878	1
YIL142W	0.8056	0.1963	880.5844	21.0000	9762.7563	1
YJL014W	0.8056	0.2757	2122.2922	21.0000	91443.3982	1
YJL111W	1.0000	0.1569	0.0000	21.0000	0.0000	1
YJR064W	0.6667	0.3282	4285.2415	21.0000	306945.5697	1
YOR260W	0.4583	0.0348	10223.3083	35.0000	293.5536	1
YDL144C	1.0000	0.8000	0.0000	0.0010	0.0000	0
YDR238C	0.9455	0.0809	12.3646	42.0000	37.0519	1
YGL137W	0.6818	0.0574	2934.4715	39.0000	1285.8868	1
YIL076W	0.6154	0.0066	25025.9545	42.0000	2.2161	0
YPL010W	0.9556	0.0871	7.3649	36.0000	18.9099	1
YDL146W	0.6667	0.0210	4542.0000	0.0010	0.0000	0
YKL070W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YDR201W	0.2190	0.0305	14580.2424	32.0000	90.9562	1
YDR341C	0.6667	0.4850	6092.0219	0.0010	0.0000	1
YPL026C	0.6667	0.2241	845.9266	0.0010	0.0000	0
YDL149W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YLR065C	0.6667	0.2500	4542.0000	0.0010	0.0000	0
YDR040C	0.6667	0.0168	2442.2656	0.0010	0.0000	0
YDR269C	0.6667	0.0072	3145.9423	0.0010	0.0000	0
YDR307W	0.5000	0.0154	5046.2236	0.0010	0.0000	0
YDR422C	0.2692	0.0213	42344.1495	13.0000	5.1290	0
YFL001W	1.0000	0.0651	0.0000	0.0010	0.0000	0
YGL250W	0.3333	0.0138	10112.7533	0.0010	0.0000	0
YGR160W	0.5000	0.0437	1472.6928	0.0010	0.0000	0
YGR290W	0.6667	0.1653	361.7667	0.0010	0.0000	0
YJL076W	0.5000	0.2143	633.7682	2.0000	5.3452	1
YJL175W	1.0000	0.0651	0.0000	0.0010	0.0000	0
YNL125C	0.6667	0.0646	105.0053	0.0010	0.0000	0
YNL280C	0.6667	0.0170	1868.5807	0.0010	0.0000	0
YOL118C	1.0000	0.0651	0.0000	0.0010	0.0000	0
YOR252W	0.6667	0.0594	875.6990	2.0000	0.0581	0
YOR309C	1.0000	0.0651	0.0000	0.0010	0.0000	0
YOR314W	0.4000	0.0056	19902.1151	0.0010	0.0000	0
YOR321W	1.0000	0.0651	0.0000	0.0010	0.0000	0
YPL076W	0.5000	0.0465	5010.0573	0.0010	0.0000	1
YPR029C	0.5333	0.0510	2111.4824	18.0000	44.5020	0
YER173W	0.3333	0.0952	3707.8655	0.0010	0.0000	0
YGL025C	0.5833	0.0675	3130.2304	23.0000	460.9811	0
YGL170C	0.4667	0.0168	4152.9585	0.0010	0.0000	0
YLR394W	0.3810	0.0766	1996.0799	0.0010	0.0000	0
YMR224C	0.6667	0.1307	137.0503	0.0010	0.0000	0
YDL155W	0.3333	0.0264	4436.0005	2.0000	0.0058	1
YGL003C	0.4000	0.1381	510.4239	3.0000	2.0048	1
YDL156W	0.6667	0.3137	642.3856	0.0010	0.0000	0
YDL158C	1.0000	0.0197	0.0000	0.0010	0.0000	0
YER125W	0.1307	0.0083	53588.3738	2.0000	0.0003	1
YGR178C	0.2500	0.0166	17503.9705	3.0000	0.0091	0
YIL038C	0.5556	0.0523	3055.7536	24.0000	175.4178	0
YMR213W	0.4000	0.0734	2029.5366	9.0000	17.1756	1
YDL161W	0.4000	0.0710	10083.2010	0.0010	0.0000	0
YOR111W	0.6667	0.3333	4542.0000	0.0010	0.0000	0
YDL162C	0.6667	0.0305	523.8453	0.0010	0.0000	0
YGR014W	0.2500	0.1701	3098.2194	0.0010	0.0000	0
YIL035C	0.3183	0.0624	28046.3434	10.0000	135.2208	0
YDL168W	1.0000	0.0224	0.0000	0.0010	0.0000	0
YDL171C	1.0000	0.4762	0.0000	0.0010	0.0000	0
YIL094C	0.4762	0.0947	5083.6457	0.0010	0.0000	0
YDL172C	0.6667	0.0134	2474.5615	0.0010	0.0000	0
YNR073C	1.0000	0.3333	0.0000	0.0010	0.0000	0
YDL178W	0.6667	0.0650	436.1295	2.0000	0.0415	0
YDL179W	0.5000	0.0481	846.3891	1.0000	0.0023	0
YDL180W	1.0000	0.1053	0.0000	0.0010	0.0000	0
YLR452C	0.1053	0.0287	40598.8297	0.0010	0.0000	0
YGR089W	0.2000	0.0836	7235.4529	0.0010	0.0000	0
YNL250W	0.5357	0.0708	1156.9461	0.0010	0.0000	0
YDL183C	1.0000	0.0881	0.0000	0.0010	0.0000	0
YNL055C	1.0000	0.3647	0.0000	0.0010	0.0000	0
YDL186W	0.5000	0.0672	1177.1492	0.0010	0.0000	0
YDL189W	1.0000	0.0497	0.0000	0.0010	0.0000	0
YDL190C	1.0000	0.1051	0.0000	0.0010	0.0000	0
YGR130C	0.6667	0.1012	645.8323	0.0010	0.0000	0
YPR176C	0.6667	0.2468	335.2340	5.0000	103.5663	1
YFL022C	0.4000	0.1228	1126.0728	3.0000	2.7662	1
YGR062C	1.0000	0.3333	0.0000	0.0010	0.0000	0
YOR026W	0.5000	0.1538	276.7552	4.0000	4.9613	0
YIL109C	0.4945	0.0759	7373.2898	37.0000	6128.5072	1
YPL085W	0.8333	0.1515	26.6429	33.0000	420.5005	1
YPL218W	0.4615	0.0758	4915.7484	34.0000	2940.1542	1
YPR181C	0.3897	0.0196	17765.4194	41.0000	71.0431	1
YDL200C	0.0000	0.0000	0.0000	0.0010	0.0000	0
YDL201W	1.0000	1.0000	0.0000	1.0000	0.0000	0
YDR165W	1.0000	1.0000	0.0000	1.0000	0.0000	0
YER009W	0.2727	0.0279	10670.3763	0.0010	0.0000	1
YDL203C	0.2857	0.0496	6057.4707	0.0010	0.0000	0
YGR058W	0.2500	0.0248	5273.2883	0.0010	0.0000	0
YOR372C	1.0000	0.2857	0.0000	0.0010	0.0000	1
YDL204W	0.5000	0.0887	4670.6225	0.0010	0.0000	0
YMR110C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YOL065C	0.4000	0.0508	2629.4112	0.0010	0.0000	0
YDL207W	0.5333	0.0842	976.8683	6.0000	5.6437	1
YIL115C	0.3111	0.0439	1920.7738	16.0000	9.0702	1
YNL124W	0.3810	0.3869	10403.4254	3.0000	2397.2105	1
YLR426W	0.5000	0.0181	4320.2373	0.0010	0.0000	0
YDL210W	0.5000	0.0235	20854.2903	0.0010	0.0000	0
YGL230C	0.5000	0.2500	4811.6114	0.0010	0.0000	0
YDL212W	1.0000	0.5000	0.0000	0.0010	0.0000	1
YDR508C	0.5000	0.0675	4822.8923	0.0010	0.0000	0
YFR032C	1.0000	0.5556	0.0000	0.0010	0.0000	0
YEL013W	0.2222	0.0074	16553.8964	0.0010	0.0000	0
YML011C	0.3333	0.0365	10146.9124	0.0010	0.0000	0
YDL215C	0.6667	0.1795	271.2971	0.0010	0.0000	0
YPR048W	0.4000	0.1048	5414.8539	0.0010	0.0000	1
YMR025W	0.3333	0.0397	7561.9448	2.0000	0.0502	0
YHR102W	0.2000	0.1908	9982.8145	1.0000	2.6436	1
YDL218W	1.0000	0.1847	0.0000	0.0010	0.0000	0
YDL219W	1.0000	0.0881	0.0000	0.0010	0.0000	0
YDL220C	0.5000	0.1601	995.3480	2.0000	2.6157	1
YDR082W	0.5000	0.2037	5925.8481	2.0000	40.7882	1
YLR010C	1.0000	0.3333	0.0000	2.0000	0.0000	1
YDL221W	1.0000	0.0379	0.0000	0.0010	0.0000	1
YDL224C	0.4000	0.0186	2060.4196	0.0010	0.0000	0
YDR264C	0.2182	0.0378	12886.8080	0.0010	0.0000	0
YEL064C	0.4000	0.0892	1270.1246	0.0010	0.0000	0
YKL126W	0.6667	0.1211	216.3267	0.0010	0.0000	0
YKR088C	1.0000	0.1471	0.0000	0.0010	0.0000	0
YOL129W	0.4000	0.0404	2731.9024	0.0010	0.0000	0
YOR327C	0.2500	0.4096	7990.5731	2.0000	449.7056	0
YPR113W	0.6667	0.1014	91.5355	0.0010	0.0000	1
YDL230W	0.6667	0.0075	758.7930	0.0010	0.0000	0
YDL232W	0.9722	0.4381	48.9431	14.0000	4809.6734	1
YGL226CA	0.9722	0.4381	48.9431	0.0010	0.0000	0
YML019W	0.8056	0.0215	12989.9750	12.0000	3.8618	0
YOR085W	0.9722	0.4381	48.9431	14.0000	4809.6734	0
YOR103C	0.9722	0.4381	48.9431	14.0000	4809.6734	1
YDL233W	0.4000	0.0137	7269.6009	0.0010	0.0000	0
YDL235C	0.6667	0.2857	106.2071	0.0010	0.0000	1
YIL147C	0.6667	0.0798	2788.6929	0.0010	0.0000	1
YDL236W	1.0000	0.0200	0.0000	0.0010	0.0000	0
YDL237W	0.6667	0.5000	4542.0000	0.0010	0.0000	0
YLR085C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YPR148C	0.6667	0.0075	9082.0000	0.0010	0.0000	0
YDR148C	0.2821	0.0084	35961.1295	2.0000	0.0004	0
YDR273W	0.6667	0.2096	321.0095	0.0010	0.0000	0
YHR184W	0.5000	0.2015	1727.7489	0.0010	0.0000	0
YKL042W	0.5238	0.0450	1251.1339	13.0000	5.9130	1
YKL192C	0.5000	0.0580	4789.9386	0.0010	0.0000	1
YLR072W	0.6667	0.0711	13620.0000	0.0010	0.0000	0
YLR242C	1.0000	0.0762	0.0000	0.0010	0.0000	0
YMR124W	0.3214	0.0204	5644.7602	0.0010	0.0000	0
YNL201C	0.1538	0.0554	18936.5809	0.0010	0.0000	0
YNR012W	0.2000	0.0165	16598.2127	0.0010	0.0000	0
YOL091W	0.3333	0.0784	3137.4098	0.0010	0.0000	0
YOR324C	0.2222	0.0448	20406.0533	0.0010	0.0000	0
YOR373W	0.3810	0.0371	3636.0148	5.0000	0.3276	1
YDL240W	0.6667	0.1198	229.4904	0.0010	0.0000	0
YDL241W	1.0000	0.0379	0.0000	0.0010	0.0000	0
YDL243C	1.0000	0.4667	0.0000	0.0010	0.0000	0
YNL331C	0.4667	0.0207	4807.8453	0.0010	0.0000	0
YDL246C	0.5714	0.0181	1672.8789	0.0010	0.0000	0
YJR037W	0.6667	0.0135	2188.2744	0.0010	0.0000	0
YJR159W	0.4643	0.0123	11155.8852	0.0010	0.0000	0
YDL247W	1.0000	0.0332	0.0000	0.0010	0.0000	0
YGL252C	0.6667	0.0925	1170.0108	0.0010	0.0000	0
YLR270W	0.5000	0.1619	413.1716	0.0010	0.0000	0
YDR002W	0.4286	0.0278	3301.2396	0.0010	0.0000	1
YMR235C	0.3333	0.0754	9809.7318	0.0010	0.0000	1
YDR003W	1.0000	0.3485	0.0000	0.0010	0.0000	0
YDR004W	0.4167	0.0829	3184.2290	13.0000	137.5352	0
YDR076W	1.0000	0.1312	0.0000	13.0000	0.0000	0
YGL163C	1.0000	0.1312	0.0000	12.0000	0.0000	0
YJL023C	0.6667	0.3889	461.6747	0.0010	0.0000	0
YDR005C	0.5000	0.0065	7465.8849	0.0010	0.0000	0
YDR006C	1.0000	0.2821	0.0000	0.0010	0.0000	0
YOR242C	0.5000	0.1818	694.1748	0.0010	0.0000	0
YDR008C	1.0000	0.0076	0.0000	0.0010	0.0000	0
YDR009W	0.6667	0.1766	150.2220	7.0000	33.4406	0
YDR010C	1.0000	0.0076	0.0000	0.0010	0.0000	0
YDR013W	1.0000	0.2500	0.0000	3.0000	0.0000	1
YDR016C	0.3333	0.0231	6088.3339	36.0000	26.9921	1
YKL052C	0.5000	0.0246	1428.8770	12.0000	0.4555	1
YKR037C	0.5238	0.0077	7542.6145	28.0000	0.2982	1
YDR017C	1.0000	0.1053	0.0000	0.0010	0.0000	0
YDR018C	1.0000	0.4000	0.0000	0.0010	0.0000	0
YDR479C	0.4000	0.0153	7737.7692	0.0010	0.0000	0
YDR020C	1.0000	0.2000	0.0000	0.0010	0.0000	0
YDR021W	1.0000	0.4762	0.0000	0.0010	0.0000	1
YDR027C	0.6667	0.1775	41.1577	0.0010	0.0000	0
YLR262C	0.2424	0.0575	10662.5892	0.0010	0.0000	0
YER027C	0.7143	0.0743	420.2237	13.0000	20.1321	0
YNL076W	0.6667	0.3333	4542.0000	0.0010	0.0000	0
YDR030C	1.0000	0.3810	0.0000	0.0010	0.0000	0
YDR031W	1.0000	0.0076	0.0000	0.0010	0.0000	0
YDR342C	0.2857	0.0471	5936.3011	0.0010	0.0000	0
YDR417C	1.0000	0.0332	0.0000	0.0010	0.0000	0
YDR438W	0.6667	0.0066	4570.4307	0.0010	0.0000	0
YDR456W	0.6667	0.0308	512.0601	0.0010	0.0000	0
YER038C	0.6667	0.0317	4728.0104	1.0000	0.0032	1
YER043C	1.0000	0.0332	0.0000	0.0010	0.0000	1
YER044C	0.5000	0.0214	3085.0907	0.0010	0.0000	0
YER064C	0.3333	0.0196	7631.2681	0.0010	0.0000	0
YFR046C	1.0000	0.0332	0.0000	0.0010	0.0000	0
YFR055W	0.5000	0.0143	6716.2375	0.0010	0.0000	0
YGL125W	1.0000	0.0332	0.0000	0.0010	0.0000	0
YGL169W	0.6667	0.0732	982.9714	0.0010	0.0000	1
YGL223C	0.7333	0.0313	2250.7719	10.0000	1.5775	0
YGR111W	0.6667	0.0317	497.9879	0.0010	0.0000	0
YGR124W	0.6667	0.0321	253.7042	0.0010	0.0000	0
YGR295C	1.0000	0.0332	0.0000	0.0010	0.0000	0
YHR060W	0.2545	0.0064	27053.4614	2.0000	0.0001	0
YIL145C	0.5000	0.0199	5820.7844	0.0010	0.0000	0
YIR026C	0.6667	0.1841	242.4048	0.0010	0.0000	0
YJL185C	0.5000	0.0317	638.2611	0.0010	0.0000	0
YJR075W	0.7000	0.0304	3409.1738	9.0000	1.4939	0
YLR328W	0.3571	0.0144	11948.8470	0.0010	0.0000	0
YMR064W	0.6667	0.0327	4542.0000	3.0000	0.0934	0
YMR094W	0.3929	0.0239	9499.9831	14.0000	3.3262	1
YMR187C	0.5000	0.0069	5467.3844	0.0010	0.0000	0
YOR009W	1.0000	0.0332	0.0000	0.0010	0.0000	0
YPL102C	1.0000	0.0332	0.0000	0.0010	0.0000	0
YPL114W	0.6667	0.0327	4542.0000	0.0010	0.0000	0
YPL178W	0.3333	0.0927	3334.7171	8.0000	41.9541	0
YPR136C	0.6667	0.0144	2174.2375	0.0010	0.0000	1
YDR036C	0.6786	0.2588	472.9059	0.0010	0.0000	0
YGR150C	0.5333	0.5936	1085.4436	0.0010	0.0000	0
YHR019C	0.4762	0.1304	3880.5347	0.0010	0.0000	1
YLL018C	0.5333	0.1667	4852.8611	0.0010	0.0000	1
YDR038C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YDR380W	0.6667	0.6667	1.0000	0.0010	0.0000	0
YOR205C	1.0000	0.7000	0.0000	0.0010	0.0000	0
YDR042C	0.6667	0.0218	205.9278	0.0010	0.0000	0
YLR413W	0.6667	0.0076	727.2131	0.0010	0.0000	0
YDR077W	1.0000	0.4667	0.0000	0.0010	0.0000	0
YDR049W	1.0000	0.5012	0.0000	0.0010	0.0000	0
YGL246C	0.8333	0.4517	100.7600	0.0010	0.0000	0
YDR050C	1.0000	0.0952	0.0000	0.0010	0.0000	1
YFL009W	0.3333	0.0741	4597.8177	11.0000	61.5836	1
YDR056C	0.6667	0.0214	2212.6899	0.0010	0.0000	0
YPL024W	0.6667	0.2016	109.4223	0.0010	0.0000	0
YDR062W	1.0000	0.5000	0.0000	1.0000	0.0000	1
YMR296C	0.5000	0.5771	5192.7616	1.0000	287.9118	1
YDR063W	0.5000	0.0573	948.1068	0.0010	0.0000	0
YGL239C	0.6667	0.0523	211.3649	0.0010	0.0000	1
YDR066C	1.0000	0.1176	0.0000	0.0010	0.0000	0
YDR067C	1.0000	0.0881	0.0000	0.0010	0.0000	0
YDR068W	0.6667	0.3333	4542.0000	0.0010	0.0000	0
YLR237W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YDR070C	0.6667	0.0949	238.2223	0.0010	0.0000	0
YER089C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YDR072C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YDR107C	0.6667	0.4000	4542.0000	0.0010	0.0000	0
YML068W	1.0000	0.4176	0.0000	0.0010	0.0000	1
YER019CA	0.6667	0.0076	2850.9275	0.0010	0.0000	0
YMR251W	1.0000	0.2727	0.0000	0.0010	0.0000	0
YIL152W	0.6667	0.2182	158.6703	0.0010	0.0000	0
YLR376C	0.5000	0.1000	1887.5422	0.0010	0.0000	0
YDR079W	0.5000	0.0804	424.5910	0.0010	0.0000	0
YJL099W	0.3333	0.0081	5499.0632	0.0010	0.0000	0
YDR080W	0.6667	0.2949	25.7248	4.0000	8.2980	0
YLR396C	0.6000	0.2750	2157.3020	18.0000	43172.8265	0
YDR084C	0.2222	0.1531	13824.3967	0.0010	0.0000	0
YDR441C	0.6667	0.1795	61.8937	0.0010	0.0000	0
YDR442W	1.0000	0.2222	0.0000	0.0010	0.0000	0
YER011W	0.4000	0.0410	1634.8648	0.0010	0.0000	0
YDR086C	1.0000	0.2857	0.0000	5.0000	0.0000	1
YER087CA	0.6667	0.2500	1289.5689	0.0010	0.0000	0
YDR092W	0.6667	0.0333	2384.8890	0.0010	0.0000	0
YDR095C	0.6667	0.0297	432.2344	0.0010	0.0000	0
YDR098C	0.6667	0.1573	257.1840	0.0010	0.0000	0
YGL071W	0.5000	0.1833	1660.9314	0.0010	0.0000	0
YER177W	0.6667	0.0172	3254.2623	0.0010	0.0000	0
YGR123C	0.1818	0.0442	18014.9793	0.0010	0.0000	0
YNL042W	0.5000	0.0741	3477.6963	0.0010	0.0000	0
YNL293W	0.6667	0.0672	399.6206	0.0010	0.0000	0
YOR298CA	1.0000	0.1053	0.0000	0.0010	0.0000	0
YDR100W	0.3810	0.0185	5471.6345	0.0010	0.0000	0
YPL095C	0.6000	0.1085	645.2223	0.0010	0.0000	0
YER036C	0.4000	0.0311	9353.5085	2.0000	0.0281	1
YNL112W	0.5714	0.2300	248.6901	0.0010	0.0000	1
YOR048C	1.0000	0.3864	0.0000	0.0010	0.0000	1
YDR102C	0.6667	0.0166	1651.6493	0.0010	0.0000	0
YER132C	1.0000	0.2576	0.0000	0.0010	0.0000	0
YDR105C	0.6667	0.0219	978.0518	0.0010	0.0000	0
YDR106W	1.0000	0.3214	0.0000	1.0000	0.0000	0
YHR129C	0.3214	0.0078	17186.3001	13.0000	0.0441	0
YOL015W	0.5000	0.2088	13622.0000	0.0010	0.0000	0
YDR108W	0.6667	0.2778	223.9504	0.0010	0.0000	0
YGR234W	0.4667	0.1254	1725.0571	0.0010	0.0000	0
YIR040C	0.5000	0.0240	4505.5057	0.0010	0.0000	0
YER161C	0.3333	0.0621	3080.9468	0.0010	0.0000	0
YLR095C	0.6667	0.1648	4542.0000	2.0000	17.8832	0
YGL116W	0.3333	0.0576	1899.1648	2.0000	0.0557	1
YGR060W	0.4000	0.1818	9284.0750	0.0010	0.0000	1
YGR098C	0.5000	0.0609	1472.5055	3.0000	0.2740	1
YNL041C	0.2909	0.1333	6295.6074	10.0000	578.4885	0
YGL064C	0.7619	0.2411	5100.4703	0.0010	0.0000	0
YDR121W	0.6667	0.1154	357.0715	0.0010	0.0000	0
YDR122W	0.6667	0.0820	182.7839	0.0010	0.0000	0
YDR123C	0.6667	0.1242	153.3785	1.0000	0.0243	1
YDR126W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YNR051C	0.5000	0.0997	9083.0000	1.0000	0.4490	0
YOR303W	0.2778	0.0216	11109.6682	1.0000	0.0007	0
YDR128W	0.6667	0.2336	131.6228	0.0010	0.0000	0
YHR134W	0.6667	0.2444	373.1834	0.0010	0.0000	0
YDR132C	0.5000	0.2534	272.7015	0.0010	0.0000	0
YJL218W	0.5000	0.0197	818.5065	0.0010	0.0000	0
YDR133C	0.6667	0.0192	694.7946	0.0010	0.0000	0
YDR134C	0.6667	0.0090	315.7074	0.0010	0.0000	0
YDR135C	1.0000	0.0742	0.0000	0.0010	0.0000	0
YDR136C	0.5000	0.0703	1744.7700	0.0010	0.0000	0
YDR139C	0.6667	0.1034	294.6571	0.0010	0.0000	0
YLR306W	0.6667	0.2190	668.9600	0.0010	0.0000	0
YDR142C	0.5000	0.0196	5097.6527	0.0010	0.0000	0
YDR244W	0.4643	0.0705	5842.3564	0.0010	0.0000	0
YHR160C	0.8333	0.1830	154.9272	0.0010	0.0000	0
YNL214W	0.8000	0.0076	3029.3751	2.0000	0.0001	0
YDR143C	0.0000	0.0000	0.0000	0.0010	0.0000	0
YDR144C	1.0000	0.0259	0.0000	0.0010	0.0000	0
YPL121C	1.0000	0.2857	0.0000	0.0010	0.0000	0
YNL092W	0.0713	0.0078	106142.5692	0.0010	0.0000	0
YDR150W	0.4286	0.0592	1607.0629	0.0010	0.0000	0
YJR112W	0.2279	0.0181	21357.3361	4.0000	0.0335	1
YJR104C	0.6667	0.1667	193.2740	1.0000	0.0994	0
YKR105C	0.6667	0.0076	2248.3859	0.0010	0.0000	0
YML078W	1.0000	0.2222	0.0000	0.0010	0.0000	0
YNL135C	0.2857	0.0598	3955.0392	0.0010	0.0000	0
YDR159W	0.6667	0.1006	96.1676	1.0000	0.0066	0
YJL041W	0.3736	0.0166	7169.4951	22.0000	2.1878	1
YDR162C	0.6667	0.0720	182.9735	0.0010	0.0000	0
YDR164C	0.5000	0.1354	4728.8042	0.0010	0.0000	1
YKR014C	0.4000	0.0290	11797.4315	0.0010	0.0000	0
YNR049C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YPL232W	0.5000	0.1265	367.3601	1.0000	0.0470	0
YER008C	0.4394	0.0591	3273.7659	12.0000	30.2736	1
YJL085W	0.8214	0.0685	1059.6390	12.0000	33.1766	1
YGR097W	0.5000	0.1216	9424.2107	1.0000	1.0292	0
YIL129C	1.0000	0.2175	0.0000	0.0010	0.0000	1
YLR228C	1.0000	0.2175	0.0000	0.0010	0.0000	0
YPL089C	0.6667	0.1168	561.5636	0.0010	0.0000	0
YPR115W	0.4000	0.0811	1032.8549	0.0010	0.0000	0
YDR168W	0.8333	0.1522	9.8969	0.0010	0.0000	1
YDR169C	1.0000	0.1961	0.0000	0.0010	0.0000	0
YMR042W	0.6667	0.0272	1948.2702	12.0000	1.2200	0
YDR174W	0.1970	0.0173	14258.8547	0.0010	0.0000	0
YIL013C	1.0000	0.1970	0.0000	0.0010	0.0000	0
YGL068W	1.0000	0.5040	0.0000	15.0000	0.0000	1
YGL013C	1.0000	0.1634	0.0000	0.0010	0.0000	0
